Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
37,129,1,1.3,1,0,0,0,0,1,0
7,113,2,2.0,2,315,0,0,0,0,0
11,35,1,0.75,3,114,0,0,0,1,0
30,85,1,0.1,3,0,0,0,0,0,0
19,73,4,2.9,1,0,0,0,0,0,0
25,70,1,0.8,3,0,0,1,0,1,0
2,130,3,4.4,1,192,1,0,0,1,0
4,39,1,1.5,1,0,0,0,0,1,0
5,72,4,1.8,2,242,0,0,0,1,1
37,68,4,2.3,3,0,0,0,0,0,0
16,35,1,1.4,3,0,0,0,0,1,1
21,61,3,0.7,1,0,0,1,1,1,1
21,69,4,1.9,1,0,0,0,0,0,0
13,59,1,3.6,2,0,0,0,0,0,0
8,99,2,4.5,3,217,0,0,0,0,0
16,201,1,10.0,2,0,1,0,0,0,1
18,130,2,7.5,1,0,0,0,0,0,1
31,72,3,2.0,2,0,0,0,0,0,0
9,44,1,1.2,1,0,0,0,0,0,0
10,91,1,1.5,3,289,0,0,0,1,0
37,92,3,0.5,1,310,0,0,0,1,0
34,55,1,0.8,1,168,0,0,0,1,1
40,20,3,0.5,1,102,0,0,0,1,1
40,89,1,4.1,1,299,1,0,1,1,0
26,59,2,1.5,2,239,0,0,0,0,1
39,8,3,0.1,3,87,0,0,0,0,1
25,85,4,4.9,1,0,0,0,0,1,1
35,94,1,4.3,1,76,0,1,1,1,0
28,22,2,0.4,1,0,0,0,0,1,1
31,74,2,3.2,3,0,0,0,0,1,1
19,59,3,2.67,2,0,0,0,0,0,0
36,12,4,0.6,2,0,0,0,0,1,1
9,8,1,0.4,2,0,0,0,0,1,0
31,74,3,1.6,3,0,0,0,0,1,1
5,184,4,3.4,2,0,1,0,1,1,1
19,34,4,0.0,2,0,0,0,0,0,0
27,63,2,0.8,3,0,0,1,0,1,0
12,123,2,5.6,2,0,1,0,1,1,1
1,85,2,1.6,3,0,0,0,0,0,0
12,109,3,0.5,3,0,1,1,1,1,0
15,31,1,0.6,3,0,0,0,0,1,0
13,61,2,2.4,2,90,0,0,0,1,0
35,88,2,1.6,1,0,0,0,0,0,1
18,22,2,0.3,2,0,0,0,0,0,0
4,63,4,2.2,2,0,0,1,0,1,0
1,80,4,0.2,1,0,0,0,0,1,1
22,78,3,2.1,1,0,0,0,0,1,1
24,45,4,0.1,1,93,0,0,0,1,0
7,51,4,2.1,3,0,0,0,0,0,1
6,111,2,1.5,3,0,0,0,0,0,0
10,45,3,2.8,1,153,0,0,0,1,1
9,184,2,4.8,2,0,1,0,0,0,0
5,41,2,1.0,2,112,0,1,0,1,0
30,69,4,1.3,3,0,0,1,1,1,1
33,23,3,0.2,1,0,0,0,0,0,0
23,160,2,6.67,1,0,0,0,0,0,0
5,61,1,0.8,2,251,0,1,1,1,0
18,110,2,6.1,1,182,0,0,0,1,0
16,50,2,0.6,3,0,0,0,0,0,0
9,49,1,2.4,2,0,0,0,0,1,0
20,185,4,7.5,2,428,1,0,0,0,1
39,52,2,1.1,1,0,0,0,0,1,1
37,53,2,2.8,1,0,0,0,0,1,0
17,125,4,3.5,2,0,1,0,0,0,0
5,72,3,1.6,1,0,0,0,0,1,0
2,51,4,1.8,3,0,0,0,0,0,1
39,23,3,0.5,1,0,0,1,0,0,0
1,41,1,1.9,3,0,0,0,0,0,1
9,41,3,2.0,1,108,0,0,0,1,0
12,138,1,4.67,2,0,1,0,0,1,0
20,138,2,3.3,1,0,0,0,0,0,1
28,14,4,0.8,1,0,0,0,0,1,1
18,145,2,8.0,1,505,0,0,0,0,0
17,25,3,1.0,2,0,0,0,0,0,1
10,43,1,1.7,1,142,0,0,0,0,1
22,93,1,0.2,2,309,0,0,0,1,0
29,90,2,0.3,1,217,0,1,0,0,1
36,41,2,1.0,3,154,0,1,0,1,0
36,169,2,6.1,3,106,1,0,1,1,1
17,63,2,2.2,3,0,0,0,0,1,0
21,23,3,0.67,2,95,0,0,0,0,0
13,140,4,0.5,1,0,1,0,0,0,0
15,75,1,1.5,3,0,0,0,0,1,0
32,13,4,0.9,2,78,0,1,0,1,0
7,10,1,0.5,3,81,0,0,0,1,0
15,100,1,0.8,2,0,0,0,0,1,0
22,85,3,1.1,1,203,0,0,0,1,0
31,73,3,2.67,1,219,0,0,0,1,0
4,130,2,6.7,1,0,0,0,0,0,1
22,65,3,2.7,2,0,0,0,0,1,0
36,59,4,1.7,1,148,0,0,0,0,0
34,31,2,1.0,3,0,0,0,0,0,0
10,134,1,4.0,1,0,0,0,0,0,0
21,11,4,0.2,1,106,0,0,0,1,1
35,32,1,0.3,3,80,0,0,0,1,0
0,53,2,1.6,3,0,0,0,0,1,1
17,28,1,0.7,1,0,0,0,0,0,1
37,44,2,1.0,3,0,0,0,0,1,0
39,40,1,0.8,1,118,0,0,0,0,1
19,40,3,0.6,2,0,0,0,0,1,0
32,163,2,0.5,1,400,0,0,0,0,0
25,82,1,1.3,3,0,0,0,0,1,0
12,89,4,1.4,2,0,0,0,0,0,0
30,78,4,1.6,2,0,0,0,0,1,1
36,55,3,0.9,3,197,0,0,0,0,0
5,34,4,0.4,2,0,0,0,0,1,0
12,108,4,3.67,2,301,1,0,0,0,1
7,58,4,2.2,2,0,0,0,0,1,1
2,73,4,2.6,1,0,0,0,0,1,0
31,54,4,2.1,1,0,0,0,0,1,0
30,45,4,0.9,2,0,0,0,0,0,1
11,123,1,2.3,2,0,1,1,1,1,0
12,93,1,5.2,1,267,0,0,0,1,0
9,102,4,2.2,2,0,0,0,0,1,0
29,39,3,1.5,1,0,0,0,0,1,0
40,114,4,3.4,2,0,0,0,0,0,1
37,29,1,0.3,3,0,0,0,0,0,1
25,30,3,0.6,2,144,0,0,0,0,1
5,22,1,0.6,3,0,0,0,0,0,0
38,38,2,0.3,1,186,0,0,0,1,1
15,41,2,1.7,1,0,0,0,0,0,0
3,161,4,1.7,3,422,1,0,1,1,1
35,38,3,0.5,2,0,0,0,0,1,1
23,25,1,0.9,3,0,0,0,0,1,0
1,70,4,2.6,1,218,0,0,0,1,0
19,201,2,8.8,1,0,0,0,0,1,1
26,42,2,0.6,3,0,0,0,0,1,1
7,64,1,1.2,1,0,0,0,0,1,0
7,28,4,1.1,3,0,0,0,0,0,0
25,119,1,4.9,1,208,0,0,0,1,1
1,28,1,1.0,3,0,0,0,0,1,0
19,60,3,2.1,3,0,0,0,0,1,0
29,23,1,1.5,2,0,0,0,0,0,0
8,164,4,7.4,3,0,1,0,0,1,0
30,39,2,0.8,1,0,0,0,0,0,1
17,19,2,0.0,3,85,0,0,0,1,1
20,72,2,0.8,3,0,0,0,0,1,1
37,41,3,0.9,3,0,0,0,0,1,1
5,32,2,0.3,2,130,0,0,0,1,0
5,69,1,0.8,2,0,0,0,0,1,0
28,23,3,0.4,1,0,0,0,0,1,0
9,44,4,0.2,1,0,0,0,0,1,0
36,32,3,0.4,2,165,0,0,0,1,0
34,25,2,0.3,1,123,0,0,0,1,0
2,80,2,1.6,3,0,0,0,0,1,0
16,83,1,0.8,2,230,0,1,0,1,0
23,133,1,7.3,1,0,0,0,0,1,1
18,89,1,0.1,2,307,0,0,0,0,1
7,81,2,4.5,3,187,0,0,1,1,1
11,44,2,1.1,2,85,0,0,0,1,0
36,119,2,2.0,1,0,0,0,0,0,0
32,39,4,0.9,1,147,0,0,0,0,0
38,40,2,1.0,3,0,0,0,0,0,0
26,79,3,0.8,1,183,0,0,0,0,0
28,30,4,0.7,2,0,0,0,0,1,0
14,179,1,2.6,3,0,1,0,0,1,0
5,178,2,6.7,1,0,0,0,0,0,0
30,82,4,3.8,2,0,0,0,0,1,0
13,50,2,2.4,2,0,0,0,0,0,0
30,64,2,1.9,2,0,0,0,0,0,0
4,129,1,1.5,1,0,0,0,0,0,1
18,68,4,2.9,1,0,0,1,0,0,0
21,30,1,1.4,3,112,0,1,0,0,0
36,48,3,1.5,1,0,0,0,0,0,1
36,130,1,1.3,1,257,0,0,0,0,0
20,40,1,0.5,3,0,0,1,0,1,0
14,105,2,1.9,1,0,0,0,0,1,0
3,41,4,0.2,1,0,0,0,0,1,0
28,168,3,6.5,3,118,1,0,0,1,0
14,80,2,2.7,1,0,0,0,0,1,0
3,134,2,3.1,1,0,0,0,0,1,0
9,49,1,2.5,3,0,0,0,0,0,0
9,63,2,1.8,1,0,0,0,0,1,0
22,70,4,1.9,1,212,0,0,0,0,1
37,32,3,0.7,2,141,0,0,0,0,0
9,14,3,0.9,3,114,0,0,0,0,0
14,111,2,6.1,1,326,0,0,0,0,0
27,38,4,2.8,2,144,0,1,0,1,0
2,121,2,2.0,1,341,0,0,0,1,0
18,90,4,2.6,3,0,0,0,0,1,0
31,178,2,6.0,2,0,1,0,0,1,0
14,20,4,0.4,2,79,0,0,0,1,1
24,61,2,1.7,1,229,0,0,0,0,1
7,43,4,0.8,1,0,0,0,0,0,0
42,39,1,1.9,2,0,0,0,0,1,1
34,60,4,2.1,1,234,0,0,0,1,1
15,63,3,3.0,1,0,0,1,0,1,0
11,8,4,0.2,3,81,0,0,0,0,1
38,52,4,1.3,2,0,0,0,0,1,1
27,92,4,3.0,1,0,1,0,1,1,1
32,111,2,1.4,1,298,0,0,0,1,0
26,71,1,1.4,3,0,0,0,0,0,0
16,25,2,0.1,2,91,0,1,0,0,0
5,34,1,1.9,3,156,0,0,0,1,0
3,74,3,2.6,3,0,0,0,0,0,0
31,120,2,2.0,1,0,0,0,0,0,1
37,50,4,1.3,2,0,0,0,0,0,1
36,10,2,1.0,1,0,0,0,0,1,1
29,45,4,2.5,2,113,0,0,0,1,0
23,29,4,1.8,1,0,0,0,0,1,1
37,145,2,6.9,1,0,0,0,0,1,0
23,100,2,6.3,1,0,0,0,0,0,0
25,24,3,0.4,1,0,0,0,0,1,0
8,60,1,1.2,1,0,0,0,0,1,1
1,50,4,0.6,2,0,0,0,0,0,0
1,43,3,1.1,2,0,0,0,0,0,0
31,79,3,4.4,1,0,0,0,0,0,1
5,44,3,0.1,2,0,0,0,0,1,1
30,31,4,1.5,3,0,0,0,0,1,0
35,14,2,1.0,1,107,0,0,0,1,0
28,19,4,0.8,1,106,0,0,0,0,1
29,111,1,1.1,2,0,1,0,0,1,0
30,90,1,1.9,2,0,0,0,0,1,0
25,21,2,0.7,3,129,0,0,0,0,0
25,104,1,4.2,2,0,1,0,0,1,0
27,75,1,1.9,2,0,0,0,0,1,0
12,175,2,7.8,1,297,0,0,0,1,1
7,98,1,4.2,1,171,1,1,1,0,0
23,41,4,0.1,1,153,0,0,0,1,0
8,171,2,2.2,2,569,1,0,0,1,0
30,79,4,1.6,2,0,0,0,0,1,0
39,24,4,0.6,2,0,0,0,0,0,0
34,90,1,3.6,2,0,1,0,0,0,0
2,39,3,2.4,2,0,0,0,0,1,0
25,9,2,0.0,1,0,0,1,0,0,0
13,15,2,0.1,2,90,0,0,0,1,0
24,80,1,2.7,1,0,0,0,0,1,0
15,63,1,0.7,3,79,0,0,0,0,1
8,20,1,0.5,3,102,0,0,0,1,0
22,43,2,2.1,3,0,0,1,1,1,1
15,65,1,1.5,3,0,0,0,0,0,0
15,91,2,1.7,2,151,0,0,0,0,0
39,53,1,0.8,1,0,0,0,0,0,0
32,110,3,1.7,2,0,0,0,0,0,0
4,82,3,1.5,1,103,0,0,0,1,0
11,23,4,0.2,3,0,0,0,0,1,0
19,172,2,6.67,1,0,0,0,0,1,0
12,88,2,2.7,1,0,0,0,0,1,0
18,71,2,0.8,3,0,0,0,0,1,0
5,180,1,2.9,3,144,1,1,0,0,0
21,39,2,2.1,3,184,0,0,0,0,1
13,94,1,1.5,3,0,0,0,0,0,1
16,25,3,1.0,2,0,0,0,0,1,0
15,10,2,0.0,3,102,0,0,0,1,0
5,42,1,1.0,1,184,0,0,0,0,0
33,142,2,3.9,1,0,0,0,0,0,1
21,34,2,1.3,1,0,0,0,0,1,0
10,139,1,4.6,1,0,0,0,0,0,0
4,154,2,4.5,1,207,0,0,0,1,0
8,40,2,2.0,3,89,0,0,0,0,0
32,33,1,1.5,3,140,0,0,0,1,1
34,80,2,1.6,1,0,0,0,0,1,1
18,10,3,0.67,2,100,0,0,0,1,0
16,41,3,0.5,3,0,0,0,0,1,0
36,30,4,1.3,1,118,0,0,0,1,1
29,78,1,0.8,3,190,0,0,0,1,0
21,164,1,5.0,1,0,0,0,0,0,1
27,23,1,0.4,3,0,0,0,0,0,0
7,149,1,6.0,1,0,0,0,0,0,0
34,25,4,0.7,3,0,0,0,0,1,0
9,42,1,2.1,3,0,0,0,0,1,0
11,71,1,2.5,1,185,0,0,0,1,1
34,114,3,4.2,2,0,1,0,0,1,0
26,70,1,2.8,2,0,0,0,0,1,1
23,149,4,6.1,1,0,1,0,0,0,1
33,55,4,2.5,2,0,0,0,0,1,0
36,29,1,1.3,1,0,0,0,0,0,0
40,123,1,3.8,1,0,0,0,0,1,1
20,152,1,7.4,3,374,1,0,1,1,1
7,8,4,0.7,2,0,0,0,0,0,0
32,69,4,0.7,1,245,0,0,0,0,0
23,161,4,7.9,3,310,1,0,0,0,0
23,79,1,0.2,2,0,0,0,0,0,0
10,105,1,4.6,1,0,0,0,0,0,0
8,39,3,2.3,1,0,0,0,0,0,0
23,163,1,5.0,1,0,0,0,0,0,0
20,9,1,0.2,1,0,0,0,0,1,0
20,71,4,2.0,3,0,0,0,0,0,1
18,51,3,2.1,3,0,0,0,0,0,0
24,32,1,1.4,3,167,0,0,0,0,0
26,161,4,4.3,1,0,1,0,1,1,1
27,60,1,0.2,1,0,0,0,0,1,0
10,35,4,1.0,2,0,0,0,0,0,0
40,41,4,1.2,2,0,0,0,0,1,0
22,73,2,1.7,1,216,0,0,0,1,0
33,49,4,1.5,1,214,0,1,1,1,1
35,79,2,2.0,1,194,0,0,0,1,1
18,120,2,7.5,1,0,0,1,0,0,0
16,60,2,3.2,1,0,0,0,0,0,0
8,78,3,0.6,2,0,0,0,0,1,0
26,40,4,1.1,2,131,0,0,0,0,0
26,110,2,5.4,3,204,1,1,1,1,0
11,160,4,5.7,3,0,1,1,0,0,0
32,68,4,0.7,1,191,0,0,0,1,1
31,49,2,1.6,3,103,0,0,0,1,0
20,65,2,2.5,1,0,0,0,0,1,0
2,55,3,2.4,2,145,0,0,0,1,0
8,62,3,2.3,1,98,0,0,0,0,1
22,152,1,0.0,1,0,0,0,0,0,0
18,42,3,2.5,2,0,0,0,0,0,0
28,39,4,0.7,2,0,0,0,0,1,0
17,111,3,3.0,1,0,1,1,1,0,1
21,82,3,2.1,1,0,0,0,0,0,0
36,108,4,3.4,2,0,0,0,0,1,0
27,59,2,0.8,3,0,0,0,0,1,0
30,61,3,2.5,1,193,0,0,0,1,0
6,78,4,2.0,2,0,0,1,0,1,0
18,18,2,0.1,3,0,0,0,0,1,0
37,113,4,1.7,3,0,0,0,0,1,1
20,62,1,2.67,2,0,0,0,0,1,0
24,81,1,4.9,1,248,0,0,0,1,0
25,13,3,0.4,1,106,0,0,0,1,0
9,75,1,2.8,1,194,0,0,0,0,0
14,33,2,0.8,3,89,0,0,0,1,0
13,179,1,4.1,1,0,0,0,0,1,0
26,69,3,2.0,2,0,0,0,0,1,0
4,45,1,1.0,3,0,0,0,0,1,0
26,59,3,3.0,2,0,0,0,0,1,0
13,81,2,2.8,1,0,0,0,0,1,0
5,133,1,5.4,1,212,0,0,0,1,0
29,81,2,0.0,3,0,0,0,0,1,0
38,14,4,0.4,2,86,0,0,0,1,1
14,28,2,0.8,3,0,0,0,0,0,0
12,93,2,2.2,1,0,0,0,0,1,0
20,191,3,2.6,3,123,1,0,0,0,0
37,155,1,2.9,1,0,0,0,0,1,0
0,155,2,7.2,1,0,0,0,0,0,0
8,68,4,1.3,1,0,0,0,0,1,0
40,52,2,1.1,1,226,0,0,0,0,0
17,51,1,0.7,3,0,0,0,0,0,0
0,44,4,1.6,1,180,0,0,0,1,0
5,121,2,3.1,1,408,0,0,0,1,0
36,49,4,2.2,1,204,0,1,0,1,0
26,42,2,1.0,3,78,0,1,0,1,0
15,144,1,4.1,1,0,0,0,0,0,0
6,72,1,2.6,2,0,0,0,0,1,0
4,44,1,1.5,1,109,0,0,0,0,0
35,43,3,0.9,3,175,0,0,0,0,0
14,74,1,0.1,2,144,0,1,0,1,0
41,145,1,2.5,1,0,0,0,0,1,0
41,158,2,2.1,1,0,0,0,0,0,0
28,78,4,4.9,1,0,0,0,0,0,0
29,154,1,2.4,2,352,1,0,0,1,0
9,105,2,4.5,3,0,0,0,0,0,0
7,100,3,0.6,2,0,0,0,0,1,0
39,58,1,0.0,2,0,0,0,0,1,0
35,113,1,0.9,1,406,0,0,0,1,0
18,10,2,0.1,2,0,0,1,0,0,1
33,142,2,2.7,1,0,0,0,0,0,0
37,128,1,2.5,1,0,0,0,0,0,0
5,131,3,0.5,3,0,1,0,0,0,0
30,88,4,1.0,2,122,0,0,0,1,0
6,101,2,0.6,1,0,0,0,0,1,0
1,70,2,1.75,3,0,0,0,1,1,1
20,122,1,0.3,1,0,0,1,0,1,0
8,70,3,1.5,1,0,0,0,0,1,0
38,148,2,4.3,3,0,1,0,0,1,0
32,43,2,2.1,3,166,0,0,0,1,0
30,31,1,1.5,3,0,0,0,0,1,0
11,35,2,0.8,3,0,0,0,0,0,0
27,81,4,2.6,3,0,0,0,0,1,0
25,19,1,1.4,3,98,0,0,0,0,0
5,98,4,1.8,3,129,0,1,1,1,1
2,101,4,2.1,3,0,0,0,0,1,0
24,81,2,0.4,3,0,0,0,0,0,0
27,135,1,0.6,1,452,0,0,0,1,0
30,34,2,0.7,2,0,0,0,0,1,0
16,104,1,3.4,1,249,0,0,0,0,0
38,29,3,0.7,2,0,0,0,0,1,0
36,119,2,5.4,2,0,1,0,0,1,0
20,82,2,1.7,2,0,0,0,0,1,1
29,62,1,0.2,1,0,0,0,0,1,0
19,85,3,2.1,1,0,0,0,0,1,1
15,8,2,0.1,2,0,0,0,0,0,0
37,78,4,1.7,3,0,0,0,0,1,0
32,44,3,0.5,2,0,0,0,0,1,0
14,122,2,8.0,1,0,0,0,0,1,1
11,22,3,0.1,2,114,0,0,0,0,0
5,39,4,2.2,2,0,0,0,0,1,1
26,55,1,1.6,2,0,0,0,0,1,0
18,144,2,6.1,1,158,0,0,0,0,0
27,71,1,2.6,2,0,0,0,0,0,1
13,191,2,3.0,1,0,0,0,0,1,0
26,22,1,0.5,2,100,0,0,0,1,0
17,158,1,2.4,1,0,0,0,0,1,0
9,131,3,0.3,3,0,1,0,1,1,1
24,75,1,2.8,2,160,0,0,0,0,1
4,69,3,0.7,2,170,0,0,0,0,0
27,39,2,0.8,1,0,0,0,0,0,0
14,34,4,1.7,1,0,0,0,0,1,1
7,32,1,1.7,1,0,0,0,0,1,0
18,129,1,5.7,1,0,0,0,0,1,0
20,158,3,5.4,1,432,1,0,0,0,1
18,54,1,1.8,1,0,0,0,0,1,0
17,34,1,2.0,2,0,0,0,0,0,0
2,45,4,0.6,2,0,0,0,0,1,1
33,68,2,2.3,3,0,0,1,0,0,0
21,53,1,1.5,2,0,0,0,0,1,0
23,32,1,0.1,1,0,0,0,0,0,1
33,173,2,7.2,3,0,1,0,0,1,0
34,31,4,0.4,1,0,0,0,0,0,0
29,72,2,3.7,1,144,0,0,0,1,0
24,30,4,0.4,2,157,0,0,1,1,1
38,138,1,2.5,1,0,0,0,0,1,0
37,18,1,1.5,2,127,0,0,0,0,0
19,69,1,2.8,1,220,0,0,0,1,1
13,58,3,2.1,1,247,0,0,0,1,0
34,63,4,1.5,1,0,0,0,0,1,0
30,43,2,0.3,1,0,0,1,0,0,0
5,28,1,0.2,3,0,0,0,0,1,0
9,38,1,2.1,3,133,0,0,0,0,0
29,72,3,0.3,2,147,0,0,0,0,0
31,64,4,0.9,1,0,0,0,0,1,0
12,70,3,2.6,2,165,0,0,0,1,0
29,12,1,0.3,1,0,0,0,0,0,0
31,159,2,0.5,1,0,0,0,0,0,0
9,103,2,4.5,3,0,0,0,0,1,0
18,42,1,0.3,3,0,0,0,0,1,0
29,48,2,2.1,3,142,0,0,0,1,0
3,49,1,1.5,1,0,0,0,0,0,0
14,89,2,0.4,1,0,0,0,0,1,0
8,22,4,0.7,2,0,0,0,0,1,1
27,10,2,0.2,1,86,0,0,0,0,0
25,38,1,1.3,2,120,0,0,0,0,1
29,49,2,2.1,3,95,0,0,0,1,1
12,30,2,1.4,3,0,0,0,0,0,1
7,82,1,2.6,2,240,0,0,1,1,1
37,82,1,0.8,3,312,0,0,0,1,0
33,24,1,0.1,2,0,0,0,0,0,0
23,32,4,0.6,1,156,0,0,0,1,1
25,34,3,0.9,3,111,0,0,0,1,0
27,195,2,4.75,2,477,1,0,0,0,0
1,61,4,2.2,1,119,0,0,0,0,0
11,22,3,0.1,2,0,0,0,0,1,1
0,40,4,1.0,3,0,0,0,0,1,0
38,50,2,2.8,1,205,0,0,0,0,0
36,35,2,0.7,3,0,0,1,0,0,1
33,64,3,0.3,2,0,0,0,0,0,0
7,49,3,2.3,1,0,0,0,0,1,0
8,44,4,1.0,2,192,0,0,0,0,1
31,65,2,3.7,1,0,0,0,0,1,0
31,13,4,0.7,1,0,0,0,0,1,0
5,84,1,2.9,3,105,0,0,0,0,1
29,28,4,0.2,2,101,0,0,0,1,0
32,108,3,4.4,1,0,0,0,0,1,0
24,59,1,0.0,1,144,0,0,0,1,0
22,163,1,2.4,1,396,0,0,0,1,0
9,183,2,8.8,3,582,1,0,0,1,0
6,69,4,4.0,3,0,0,0,0,1,0
16,115,1,7.0,1,0,0,0,0,0,0
31,130,4,6.5,1,0,1,0,0,0,1
37,185,2,7.9,2,358,1,0,0,1,0
29,118,2,0.3,1,0,0,0,0,1,0
13,163,1,4.1,1,0,0,0,0,0,0
20,140,2,6.3,1,380,0,0,0,1,1
33,91,2,0.7,2,0,0,0,0,1,1
31,61,4,1.3,3,0,0,0,0,1,1
35,168,4,4.1,2,0,1,0,0,1,0
13,69,3,0.9,2,0,0,0,0,0,0
21,22,1,0.2,1,104,0,0,0,0,0
22,53,1,0.3,1,213,0,0,0,0,0
26,25,2,1.0,2,0,0,0,1,1,1
9,115,4,2.2,2,0,1,0,0,0,0
9,31,4,1.1,3,85,0,1,1,1,1
10,83,1,2.8,3,0,0,0,0,0,1
34,152,2,6.9,1,0,0,0,0,0,0
20,30,1,0.1,1,0,0,0,0,1,0
3,34,1,0.2,3,0,0,0,0,1,1
22,44,1,1.4,3,0,0,0,0,1,1
20,182,2,7.6,1,0,0,0,0,0,0
30,44,3,1.5,1,117,0,0,0,1,0
33,122,2,6.0,1,153,0,1,1,1,1
26,35,4,1.8,1,0,0,0,0,1,0
25,91,1,0.8,3,0,0,0,0,0,0
32,30,2,2.0,2,0,0,0,0,0,0
39,53,1,2.5,3,0,0,0,0,1,0
33,28,1,0.3,3,0,0,0,0,1,0
39,85,4,3.4,2,200,0,0,0,1,0
26,28,2,0.7,2,90,0,0,0,1,1
34,41,4,0.4,1,177,0,0,0,1,0
22,154,1,5.0,3,0,1,1,1,1,0
18,41,1,0.3,3,0,0,0,0,1,0
32,33,3,1.5,1,0,0,0,0,0,0
12,182,3,5.8,3,0,1,0,0,1,0
27,59,2,0.8,3,0,0,0,0,1,0
2,129,2,3.3,1,0,0,1,0,0,0
27,35,3,0.9,3,136,0,0,0,1,0
16,185,3,2.2,2,0,1,1,1,1,1
34,45,4,1.3,2,201,0,0,0,0,0
12,62,4,0.1,2,145,0,0,0,0,0
28,183,3,8.2,3,467,1,0,1,1,1
22,14,2,0.1,3,0,0,0,0,1,0
28,53,1,2.2,3,0,0,0,0,1,1
1,48,3,2.6,3,169,0,0,0,0,0
26,128,2,0.4,1,0,0,0,0,1,0
7,105,1,4.0,1,331,0,0,0,1,0
9,40,3,0.9,1,0,0,0,0,1,1
37,10,2,0.4,1,0,0,0,0,1,0
4,102,2,3.3,1,303,0,0,0,0,0
32,31,3,0.1,2,0,0,0,0,1,0
5,30,4,0.8,1,158,0,0,0,1,0
7,21,1,0.6,3,0,0,1,0,0,0
36,44,2,0.3,1,0,0,0,0,0,0
10,48,1,2.5,3,164,0,0,0,1,0
11,21,3,0.2,2,0,0,0,0,1,0
11,84,4,2.2,2,0,0,0,0,1,1
10,64,3,0.7,2,230,0,0,0,1,0
9,82,1,2.5,1,138,0,0,0,0,0
35,39,4,1.3,1,0,0,0,0,1,0
27,45,2,0.8,3,0,0,0,0,1,1
21,133,4,5.7,3,0,1,0,1,1,1
22,152,2,1.4,1,0,0,0,0,1,0
16,12,1,1.0,1,91,0,1,0,0,0
16,32,3,1.5,1,149,0,0,0,1,0
1,74,4,2.6,1,204,0,0,0,0,0
14,54,2,1.1,2,159,0,0,0,0,1
6,181,3,4.1,2,0,1,0,1,1,1
33,75,2,0.0,3,0,0,0,0,1,0
15,95,3,0.1,1,240,0,1,0,0,0
11,190,4,7.3,2,565,1,0,1,1,0
11,90,1,2.8,1,0,0,0,0,1,0
3,20,4,1.0,1,134,0,0,0,1,1
34,64,3,2.2,3,0,0,0,0,0,0
36,85,2,1.7,3,98,0,0,0,0,0
43,105,4,1.7,2,0,0,0,0,1,0
18,21,1,0.2,1,0,0,0,0,1,0
2,78,2,1.8,2,0,0,0,0,0,0
21,158,2,6.67,1,132,0,0,0,1,1
34,125,1,4.3,1,219,0,0,0,0,0
36,81,3,1.8,2,0,0,0,0,1,0
29,183,1,8.1,1,0,0,0,0,1,1
3,54,4,0.6,2,0,0,0,0,1,0
24,79,4,3.6,3,212,0,0,0,1,0
11,38,1,1.5,2,136,0,0,0,1,0
10,172,4,1.0,2,295,1,0,0,1,0
8,184,3,7.5,1,0,1,0,0,0,0
11,158,2,7.8,1,114,0,0,0,1,1
11,188,1,0.9,3,282,1,0,0,1,0
2,20,4,0.5,3,0,0,0,0,1,0
18,60,4,0.2,3,151,0,0,0,0,1
39,113,4,2.4,3,0,0,0,0,1,0
5,70,4,0.0,1,0,0,0,0,1,1
41,84,2,0.0,3,0,0,0,0,1,1
33,23,2,0.2,3,0,0,0,0,1,0
22,141,2,3.3,1,0,0,1,1,1,1
33,110,3,4.4,1,264,0,0,0,1,0
26,31,4,1.8,1,0,0,0,0,1,1
35,22,1,1.3,1,80,0,0,0,0,0
17,91,1,5.2,1,0,0,1,0,0,0
39,82,4,2.4,3,252,0,0,0,1,0
26,23,1,0.3,1,0,0,0,0,0,0
23,35,1,0.1,1,0,0,1,0,1,0
25,114,1,2.5,3,0,1,0,0,1,0
33,18,3,0.1,2,0,0,0,0,1,1
2,80,2,1.6,3,238,0,0,0,0,0
32,74,2,2.3,3,0,0,0,0,0,1
19,122,4,4.1,2,0,1,0,0,1,0
15,73,3,2.33,2,0,0,0,0,0,0
40,40,2,1.1,1,0,0,0,0,1,0
25,55,4,0.1,3,0,0,0,0,1,0
31,69,1,2.7,2,0,0,1,0,0,1
14,92,4,1.4,2,0,0,0,0,1,0
2,48,4,2.1,3,0,0,0,0,1,1
31,113,4,0.6,3,327,1,0,0,1,0
25,58,1,1.3,2,0,0,0,0,1,0
16,109,2,2.2,1,0,0,0,0,1,0
28,39,3,1.0,2,0,0,0,0,1,1
29,33,3,1.9,2,144,0,0,0,0,0
24,18,4,0.2,1,0,0,0,0,1,1
33,63,1,1.6,1,0,0,0,0,1,1
32,43,1,2.8,2,0,0,0,0,1,0
14,70,4,2.0,3,0,0,0,0,1,0
25,19,1,0.9,3,0,0,0,0,0,0
36,39,4,1.3,2,140,0,0,0,1,0
28,81,3,0.8,1,0,0,0,0,0,0
2,34,4,1.3,3,0,0,0,0,0,0
1,140,1,5.9,2,175,1,1,1,1,0
18,114,1,0.3,1,0,0,0,0,0,0
28,55,2,3.2,3,151,0,0,0,0,0
30,21,1,0.1,2,76,0,0,0,1,0
30,50,4,2.8,2,0,0,1,0,1,0
